ID,Título,Localización,Precio,Características Básicas,Características Extras
106167991,Piso en venta en Recoletos,Barrio de Salamanca,3450000,"['244 m² construidos', '4 habitaciones', '4 baños', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación este', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
104663736,Piso en venta en Nueva España,Chamartín,2290000,"['258 m² construidos', '4 habitaciones', '4 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1967', 'Calefacción individual: Gas natural', 'Planta 9ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
104161105,Casa o chalet independiente en venta en Conde Orgaz-Piovera,Hortaleza,4000000,"['Casa o chalet independiente', '2 plantas', '969 m² construidos', '6 habitaciones', '6 baños', 'Parcela de 1.285 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2000', 'Calefacción individual: Gas natural']","['Piscina', 'Consumo:', 'Emisiones:']"
105949655,Piso en venta en calle de la Povedilla,Goya,889000,"['98 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1940', 'Calefacción individual', 'Planta 4ª interior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n408 kWh/m² año', 'Emisiones: \n86 kg CO2/m² año']"
106093199,Piso en venta en calle de María de las Mercedes de Borbón,Valdebebas - Valdefuentes,875000,"['134 m² construidos, 130 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2022', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo: \n25 kWh/m² año', 'Emisiones: \n5 kg CO2/m² año']"
102729947,Casa o chalet independiente en venta en Conde Orgaz-Piovera,Hortaleza,5500000,"['Casa o chalet independiente', '3 plantas', '1.150 m² construidos', '7 habitaciones', '6 baños', 'Parcela de 1.285 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2008', 'Calefacción individual: Gas natural']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo:']"
104252638,Piso en venta en calle de García de Paredes,Trafalgar,1990000,"['268 m² construidos', '4 habitaciones', '4 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1950', 'Calefacción central', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n155 kWh/m² año', 'Emisiones: \n32 kg CO2/m² año']"
106135852,Piso en venta en avenida de América,Guindalera,1290000,"['237 m² construidos', '4 habitaciones', '3 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Calefacción central', 'Planta 9ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
106091596,Piso en venta en calle del General Díaz Porlier,Lista,675000,"['61 m² construidos', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1948', 'Calefacción central', 'Bajo interior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n138 kWh/m² año', 'Emisiones: \n34 kg CO2/m² año']"
105386768,N/A,N/A,N/A,[],[]
97995920,Piso en venta en El Viso,Chamartín,1820000,"['314 m² construidos', '5 habitaciones', '4 baños', 'Terraza', 'Segunda mano/para reformar', 'Trastero', 'Construido en 1959', 'Calefacción central', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
105260875,Piso en venta en Ibiza,Retiro,875000,"['149 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1945', 'Calefacción central', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n85 kWh/m² año']"
103784576,Chalet adosado en venta en Conde Orgaz-Piovera,Hortaleza,1800000,"['Chalet adosado', '4 plantas', '400 m² construidos', '6 habitaciones', '5 baños', 'Parcela de 311 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1990', 'Calefacción individual: Gas natural']","['Aire acondicionado', 'Piscina', 'Jardín', 'En trámite']"
105850524,Ático en venta en calle de Luisa Fernanda,Argüelles,1095000,"['160 m² construidos, 150 m² útiles', '4 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Construido en 2006', 'No dispone de calefacción', 'exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
105386293,N/A,N/A,N/A,[],[]
101183612,Piso en venta en Castellana,Barrio de Salamanca,1275000,"['125 m² construidos', '3 habitaciones', '4 baños', 'Terraza', 'Segunda mano/buen estado', 'Trastero', 'Construido en 1935', 'Calefacción central', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Inmueble exento']"
103839118,Piso en venta en calle de Alberto Bosch,Jerónimos,2500000,"['227 m² construidos', '3 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción individual: Gas natural', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
106151385,Dúplex en venta en calle de Santiago,Palacio,1600000,"['216 m² construidos', '2 habitaciones', '3 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1880', 'Calefacción individual', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
104302587,Piso en venta en Chueca-Justicia,Centro,1850000,"['150 m² construidos', '3 habitaciones', '3 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción individual: Gas natural', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
98352583,Chalet pareado en venta en Peñagrande,Fuencarral,1395000,"['Chalet pareado', '4 plantas', '368 m² construidos, 312 m² útiles', '5 habitaciones', '6 baños', 'Parcela de 254 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 2020', 'Calefacción individual']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo: \n61,43 kWh/m² año', 'Emisiones: \n10,48 kg CO2/m² año']"
106091063,Piso en venta en calle de Juan Álvarez Mendizábal,Argüelles,820000,"['119 m² construidos', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción central: Gas', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n314 kWh/m² año', 'Emisiones: \n64 kg CO2/m² año']"
105971135,Piso en venta en calle de O'Donnell,Goya,2380000,"['211 m² construidos', '4 habitaciones', '3 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1935', 'Calefacción individual: Gas natural', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n1 kWh/m² año', 'Emisiones: \n1 kg CO2/m² año']"
105420010,Piso en venta en Castellana,Barrio de Salamanca,2100000,"['214 m² construidos', '7 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
104496367,Piso en venta en Chueca-Justicia,Centro,1850000,"['152 m² construidos', '3 habitaciones', '3 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Calefacción individual: Gas natural', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
98249348,Piso en venta en Almagro,Chamberí,2400000,"['227 m² construidos', '3 habitaciones', '4 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Calefacción individual: Gas natural', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
105497630,Piso en venta en Nueva España,Chamartín,2650000,"['328 m² construidos', '5 habitaciones', '4 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
105047027,Piso en venta en Trafalgar,Chamberí,2395000,"['270 m² construidos', '4 habitaciones', '4 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, oeste', 'Construido en 1977', 'Calefacción individual: Gas natural', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n394 kWh/m² año', 'Emisiones: \n103 kg CO2/m² año']"
106137924,Dúplex en venta en Castellana,Barrio de Salamanca,19950000,"['720 m² construidos', '5 habitaciones', '6 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este, oeste', 'Construido en 2018', 'Calefacción individual: Eléctrica', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
104841341,Piso en venta en Argüelles,Moncloa,1980000,"['268 m² construidos', '4 habitaciones', '3 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1960', 'No dispone de calefacción', 'exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
104671284,Piso en venta en plaza de los Sagrados Corazones,El Viso,1800000,"['268 m² construidos', '5 habitaciones', '5 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Orientación este', 'Construido en 1964', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
105501862,Piso en venta en calle de Trafalgar,Trafalgar,1190000,"['135 m² construidos, 127 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación este', 'Calefacción individual: Gas natural', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
104922553,Ático en venta en Huertas-Cortes,Centro,760000,"['84 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1900', 'Calefacción individual: Gas natural', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
106054242,Piso en venta en Bernabéu-Hispanoamérica,Chamartín,685000,"['70 m² construidos', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Planta 2ª exterior', 'Con ascensor']","['Piscina', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
106017344,Piso en venta en Bernabéu-Hispanoamérica,Chamartín,1100000,"['168 m² construidos', '4 habitaciones', '3 baños', 'Terraza', 'Segunda mano/para reformar', 'Trastero', 'Orientación este', 'Planta 1ª exterior', 'Con ascensor']","['Zonas verdes', 'Consumo:', 'Emisiones:']"
106199730,Chalet pareado en venta en Conde Orgaz-Piovera,Hortaleza,1700000,"['Chalet pareado', '357 m² construidos', '6 habitaciones', '7 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Calefacción individual: Gas natural']","['Aire acondicionado', 'Piscina', 'Jardín', 'En trámite']"
103632538,Piso en venta en Trafalgar,Chamberí,1350000,"['138 m² construidos', '2 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Calefacción central', 'Planta 7ª exterior', 'Con ascensor']","['Consumo: \n185 kWh/m² año', 'Emisiones: \n38 kg CO2/m² año']"
106170730,Piso en venta en Ibiza,Retiro,1679000,"['133 m² construidos, 100 m² útiles', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Orientación oeste', 'Construido en 1933', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n211 kWh/m² año']"
106198314,Chalet pareado en venta en Conde Orgaz-Piovera,Hortaleza,1700000,"['Chalet pareado', '4 plantas', '357 m² construidos, 348 m² útiles', '6 habitaciones', '7 baños', 'Parcela de 250 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Calefacción individual']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo: \n168 kWh/m² año', 'Emisiones: \n34 kg CO2/m² año']"
105889280,Casa o chalet en venta en Fuente del Berro,Barrio de Salamanca,2350000,"['Casa o chalet', '239 m² construidos', '5 habitaciones', '4 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1925', 'Calefacción individual: Gas natural']","['Piscina', 'Jardín', 'Consumo: \n138 kWh/m² año', 'Emisiones: \n34 kg CO2/m² año']"
105426650,Piso en venta en Recoletos,Barrio de Salamanca,2350000,"['155 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1966', 'Calefacción individual: Gas natural', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
106407011,Piso en venta en Trafalgar,Chamberí,1450000,"['136 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1904', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n138 kWh/m² año', 'Emisiones: \n34 kg CO2/m² año']"
105820994,Dúplex en venta en Nueva España,Chamartín,2700000,"['550 m² construidos', '8 habitaciones', '6 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Trastero', 'Orientación norte, sur, este, oeste', 'Construido en 1970', 'Calefacción central: Gas', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo: \n224,6 kWh/m² año', 'Emisiones: \n47,2 kg CO2/m² año']"
105642015,Chalet pareado en venta en Montecarmelo,Fuencarral,1695000,"['Chalet pareado', '4 plantas', '297 m² construidos', '6 habitaciones', '5 baños', 'Parcela de 267 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Construido en 2015', 'Calefacción individual: Gas natural']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo:', 'Emisiones:']"
100335644,N/A,N/A,N/A,[],[]
106313540,"Chalet pareado en venta en calle del Oria, 16",El Viso,3500000,"['Chalet pareado', '4 plantas', '308 m² construidos', '6 habitaciones', '6 baños', 'Parcela de 148 m²', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Construido en 1968', 'Calefacción individual: Gas natural']","['Aire acondicionado', 'Jardín', 'En trámite']"
105236114,Piso en venta en calle de Serrano,Bernabéu-Hispanoamérica,1950000,"['330 m² construidos', '5 habitaciones', '4 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
105457544,Piso en venta en calle del Duque de Sesto,Goya,1290000,"['133 m² construidos', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
106139309,Piso en venta en calle de Santiago Bernabéu,El Viso,1550000,"['230 m² construidos', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
103610280,Piso en venta en calle del General Díaz Porlier,Goya,1380000,"['120 m² construidos', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1930', 'Calefacción central: Gas', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n1 kWh/m² año', 'Emisiones: \n1 kg CO2/m² año']"
